Date,Year,MonthNumber,MonthName,Quarter,MonthSort,IsWorkday
03/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,0
04/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,0
05/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
06/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
07/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
08/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
09/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
10/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,0
11/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,0
12/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
13/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
14/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
15/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
16/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
17/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,0
18/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,0
19/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
20/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
21/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
22/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
23/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
24/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,0
25/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,0
26/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
27/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
28/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
29/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
30/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,1
31/01/2015 12:00:00 AM,2015,1,Jan,Q1,201501,0
01/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,0
02/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
03/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
04/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
05/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
06/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
07/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,0
08/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,0
09/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
10/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
11/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
12/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
13/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
14/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,0
15/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,0
16/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
17/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
18/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
19/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
20/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
21/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,0
22/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,0
23/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
24/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
25/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
26/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
27/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,1
28/02/2015 12:00:00 AM,2015,2,Feb,Q1,201502,0
01/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,0
02/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
03/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
04/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
05/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
06/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
07/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,0
08/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,0
09/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
10/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
11/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
12/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
13/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
14/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,0
15/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,0
16/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
17/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
18/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
19/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
20/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
21/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,0
22/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,0
23/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
24/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
25/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
26/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
27/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
28/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,0
29/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,0
30/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
31/03/2015 12:00:00 AM,2015,3,Mar,Q1,201503,1
01/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
02/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
03/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
04/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,0
05/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,0
06/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
07/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
08/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
09/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
10/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
11/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,0
12/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,0
13/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
14/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
15/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
16/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
17/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
18/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,0
19/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,0
20/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
21/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
22/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
23/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
24/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
25/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,0
26/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,0
27/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
28/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
29/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
30/04/2015 12:00:00 AM,2015,4,Apr,Q2,201504,1
01/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
02/05/2015 12:00:00 AM,2015,5,May,Q2,201505,0
03/05/2015 12:00:00 AM,2015,5,May,Q2,201505,0
04/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
05/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
06/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
07/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
08/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
09/05/2015 12:00:00 AM,2015,5,May,Q2,201505,0
10/05/2015 12:00:00 AM,2015,5,May,Q2,201505,0
11/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
12/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
13/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
14/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
15/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
16/05/2015 12:00:00 AM,2015,5,May,Q2,201505,0
17/05/2015 12:00:00 AM,2015,5,May,Q2,201505,0
18/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
19/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
20/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
21/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
22/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
23/05/2015 12:00:00 AM,2015,5,May,Q2,201505,0
24/05/2015 12:00:00 AM,2015,5,May,Q2,201505,0
25/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
26/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
27/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
28/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
29/05/2015 12:00:00 AM,2015,5,May,Q2,201505,1
30/05/2015 12:00:00 AM,2015,5,May,Q2,201505,0
31/05/2015 12:00:00 AM,2015,5,May,Q2,201505,0
01/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
02/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
03/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
04/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
05/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
06/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,0
07/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,0
08/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
09/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
10/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
11/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
12/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
13/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,0
14/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,0
15/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
16/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
17/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
18/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
19/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
20/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,0
21/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,0
22/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
23/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
24/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
25/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
26/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
27/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,0
28/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,0
29/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
30/06/2015 12:00:00 AM,2015,6,Jun,Q2,201506,1
01/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
02/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
03/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
04/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,0
05/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,0
06/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
07/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
08/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
09/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
10/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
11/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,0
12/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,0
13/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
14/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
15/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
16/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
17/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
18/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,0
19/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,0
20/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
21/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
22/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
23/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
24/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
25/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,0
26/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,0
27/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
28/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
29/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
30/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
31/07/2015 12:00:00 AM,2015,7,Jul,Q3,201507,1
01/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,0
02/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,0
03/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
04/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
05/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
06/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
07/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
08/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,0
09/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,0
10/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
11/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
12/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
13/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
14/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
15/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,0
16/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,0
17/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
18/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
19/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
20/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
21/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
22/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,0
23/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,0
24/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
25/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
26/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
27/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
28/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
29/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,0
30/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,0
31/08/2015 12:00:00 AM,2015,8,Aug,Q3,201508,1
01/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
02/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
03/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
04/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
05/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,0
06/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,0
07/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
08/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
09/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
10/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
11/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
12/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,0
13/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,0
14/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
15/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
16/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
17/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
18/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
19/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,0
20/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,0
21/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
22/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
23/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
24/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
25/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
26/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,0
27/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,0
28/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
29/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
30/09/2015 12:00:00 AM,2015,9,Sep,Q3,201509,1
01/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
02/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
03/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,0
04/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,0
05/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
06/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
07/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
08/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
09/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
10/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,0
11/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,0
12/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
13/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
14/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
15/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
16/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
17/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,0
18/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,0
19/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
20/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
21/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
22/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
23/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
24/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,0
25/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,0
26/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
27/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
28/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
29/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
30/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,1
31/10/2015 12:00:00 AM,2015,10,Oct,Q4,201510,0
01/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,0
02/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
03/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
04/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
05/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
06/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
07/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,0
08/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,0
09/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
10/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
11/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
12/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
13/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
14/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,0
15/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,0
16/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
17/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
18/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
19/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
20/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
21/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,0
22/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,0
23/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
24/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
25/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
26/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
27/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
28/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,0
29/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,0
30/11/2015 12:00:00 AM,2015,11,Nov,Q4,201511,1
01/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
02/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
03/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
04/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
05/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,0
06/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,0
07/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
08/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
09/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
10/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
11/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
12/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,0
13/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,0
14/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
15/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
16/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
17/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
18/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
19/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,0
20/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,0
21/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
22/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
23/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
24/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
25/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
26/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,0
27/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,0
28/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
29/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
30/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
31/12/2015 12:00:00 AM,2015,12,Dec,Q4,201512,1
01/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
02/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,0
03/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,0
04/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
05/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
06/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
07/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
08/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
09/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,0
10/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,0
11/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
12/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
13/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
14/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
15/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
16/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,0
17/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,0
18/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
19/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
20/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
21/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
22/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
23/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,0
24/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,0
25/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
26/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
27/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
28/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
29/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,1
30/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,0
31/01/2016 12:00:00 AM,2016,1,Jan,Q1,201601,0
01/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
02/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
03/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
04/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
05/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
06/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,0
07/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,0
08/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
09/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
10/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
11/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
12/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
13/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,0
14/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,0
15/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
16/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
17/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
18/02/2016 12:00:00 AM,2016,2,Feb,Q1,201602,1
